sofifa_id,overall,potential,value_eur,wage_eur,age,height_m,pot_wage_ratio,val_wage_ratio
0.7886688914168232,0.9130434782608696,0.8695652173913042,0.5205963163239532,0.771101573676681,0.4814814814814814,0.392156862745098,0.00043364474141800616,0.010482216602968967
0.7909704874168081,0.9130434782608696,0.8695652173913042,0.5205963163239532,0.771101573676681,0.4814814814814814,0.392156862745098,0.00043364474141800616,0.010482216602968967
0.7944701227139936,0.9130434782608696,0.9130434782608694,0.4845121680902722,0.5708154506437768,0.40740740740740744,0.6470588235294117,0.0011552186282087122,0.01322352696664242
0.8034081761457904,0.9130434782608696,0.8913043478260869,0.5566804645576341,0.4563662374821173,0.37037037037037035,0.4313725490196081,0.0017739389255233427,0.01908188714538086
0.804198050635112,0.9130434782608696,0.8913043478260869,0.42265362826110486,0.542203147353362,0.4444444444444444,0.7058823529411762,0.0012627563053429563,0.012125554455608001
0.8714318648218625,0.9130434782608696,0.9565217391304348,0.6159615652272529,0.3133047210300429,0.2222222222222222,0.8039215686274508,0.003402494464966715,0.03083757663930167
0.5888948937826674,0.8913043478260871,0.8478260869565217,0.12367068575346278,0.32761087267525035,0.7037037037037037,0.5686274509803924,0.002940686503371458,0.005756136791834779
0.6671945094274733,0.8913043478260871,0.8478260869565217,0.22934569129495697,0.3848354792560801,0.6666666666666665,0.5294117647058822,0.0022882068729037208,0.009212111415166596
0.6896473531646,0.8913043478260871,0.8478260869565217,0.3865694800274239,0.8855507868383405,0.5555555555555556,0.5490196078431375,0.00017027904013545937,0.006706043652137185
0.7273799220707561,0.8913043478260871,0.8478260869565217,0.48193472893072353,0.7424892703862661,0.4444444444444444,0.7058823529411762,0.0004844771252164651,0.010069025331937107
0.729405628895045,0.8913043478260871,0.8478260869565217,0.07985422004113592,0.37052932761087265,0.6666666666666665,0.5882352941176472,0.0024325052527187007,0.003199466022909855
0.7657285174925076,0.8913043478260871,0.8695652173913042,0.5541030253980855,0.8283261802575107,0.37037037037037035,0.2941176470588234,0.0003028036556453318,0.010385498822863328
0.8018057513444873,0.8913043478260871,0.8695652173913042,0.5541030253980855,0.7138769670958512,0.37037037037037035,0.47058823529411775,0.0005854204009143082,0.012080432297620285
0.9034198919874981,0.8913043478260871,0.9565217391304348,0.7087493749710038,0.3133047210300429,0.14814814814814814,0.7647058823529411,0.003402494464966715,0.03551387301257404
0.5783770913722274,0.8695652173913044,0.826086956521739,0.26285240036908925,0.7424892703862661,0.6296296296296295,0.3529411764705883,0.00046234044194939407,0.005397725001798576
0.6345715592273591,0.8695652173913044,0.826086956521739,0.06954446340294136,0.3562231759656652,0.6666666666666665,0.6470588235294117,0.0025423032017233725,0.002878520211992102
0.6687931549249997,0.8695652173913044,0.826086956521739,0.164909712306241,0.542203147353362,0.7037037037037037,0.3333333333333335,0.0011718793950886658,0.004605194790988695
0.6948514544650585,0.8695652173913044,0.826086956521739,0.25512008289044336,0.4563662374821173,0.6296296296296295,0.4901960784313726,0.0016660225945963724,0.00863328743635041
0.7033737844814228,0.8695652173913044,0.826086956521739,0.21645849549721377,0.29899856938483543,0.5555555555555556,0.784313725490196,0.0033053230501060666,0.011223111295853684
0.7163859273844573,0.8695652173913044,0.826086956521739,0.3401755751555484,0.3991416309012875,0.5555555555555556,0.5882352941176472,0.0021131045370081066,0.013264351776250353
0.7269339642251105,0.8695652173913044,0.826086956521739,0.34790789263419436,0.3562231759656652,0.5555555555555556,0.5882352941176472,0.0025423032017233725,0.015223942637431155
0.7400746034565512,0.8695652173913044,0.826086956521739,0.4097664324633617,0.6280400572246067,0.4444444444444444,0.7058823529411762,0.0008125025227194245,0.010118985763275487
0.7540277929999736,0.8695652173913044,0.826086956521739,0.4097664324633617,0.44206008583690987,0.4444444444444444,0.19607843137254877,0.0017669765815925703,0.014449588184222612
0.7854300280802271,0.8695652173913044,0.8913043478260869,0.4664700939734317,0.3848354792560801,0.40740740740740744,0.5490196078431375,0.002373474097339845,0.018949584521651443
0.7922063197517754,0.8695652173913044,0.8478260869565217,0.4793572897711749,0.3991416309012875,0.37037037037037035,0.6666666666666665,0.0021542155202183815,0.018775701073321358
0.7976938688354831,0.8695652173913044,0.8478260869565217,0.4793572897711749,0.4563662374821173,0.40740740740740744,0.4313725490196081,0.0017019947049053627,0.01640275901486023
0.8171837384117098,0.8695652173913044,0.8478260869565217,0.4303859457397508,0.4992846924177396,0.40740740740740744,0.4509803921568629,0.0014306622157175513,0.013427651014682088
0.8641793808744553,0.8695652173913044,0.9347826086956521,0.6159615652272529,0.5994277539341917,0.2962962962962963,0.4901960784313726,0.0010579226346110625,0.016054047099459134
0.873926205314457,0.8695652173913044,0.9347826086956521,0.5876097344722178,0.4277539341917024,0.2222222222222222,0.4901960784313726,0.0020665120893697967,0.021510963317052895
0.8806080143915888,0.8695652173913044,0.9130434782608694,0.600496930269961,0.4277539341917024,0.18518518518518512,0.4901960784313726,0.0020281418383735405,0.021987252762478784
0.9061901216557886,0.8695652173913044,0.9130434782608694,0.5283286338025991,0.48497854077253216,0.2962962962962963,0.6274509803921569,0.0016173544453547976,0.017022635719568927
0.5250019841344827,0.8478260869565217,0.8043478260869563,0.06181214592429545,0.2503576537911302,0.7407407407407407,0.6274509803921569,0.00416117897330178,0.0036890782500259797
0.6152479790173054,0.8478260869565217,0.8043478260869563,0.0386151934883577,0.22174535050071528,0.7407407407407407,0.7450980392156863,0.004882298200941209,0.0025399883292432394
0.6748400409676529,0.8478260869565217,0.8043478260869563,0.22676825213540833,0.27038626609442057,0.5925925925925926,0.7058823529411762,0.0037467251856269073,0.013027997615362318
0.7153881911874195,0.8478260869565217,0.8043478260869563,0.24223288709270016,0.5708154506437768,0.5925925925925926,0.2941176470588234,0.0010113301869727517,0.006507845786137379
0.7160571279558879,0.8478260869565217,0.8043478260869563,0.33502069683645114,0.5135908440629471,0.5185185185185186,0.37254901960784315,0.001286316985779254,0.010111769256526609
0.7160646865634412,0.8478260869565217,0.8043478260869563,0.2319231304545056,0.5708154506437768,0.5925925925925926,0.6666666666666665,0.0010113301869727517,0.006222072118881846
0.7160722451709945,0.8478260869565217,0.8043478260869563,0.27573959616683247,0.18168812589413447,0.5925925925925926,0.5294117647058822,0.006270452714147111,0.023681057102774603
0.7291902085797755,0.8478260869565217,0.826086956521739,0.2680072786881865,0.2503576537911302,0.4814814814814814,0.8235294117647056,0.0042265828102272165,0.01667879039800478
0.7489748638505814,0.8478260869565217,0.8043478260869563,0.3375981359959998,0.3562231759656652,0.5185185185185186,0.1568627450980391,0.0024962589005278653,0.014766704769822302
0.7595758109441079,0.8478260869565217,0.8043478260869563,0.286049352805027,0.29899856938483543,0.5185185185185186,0.6274509803921569,0.0032505084058257003,0.014897344160567687
0.7615070351739802,0.8478260869565217,0.8478260869565217,0.35306277095329164,0.5135908440629471,0.4444444444444444,0.7058823529411762,0.0013502674041063476,0.010667440276190146
0.7726559813151221,0.8478260869565217,0.8043478260869563,0.3375981359959998,0.6280400572246067,0.5185185185185186,0.47058823529411775,0.0007863409879492495,0.008300426062558455
0.7862917093413051,0.8478260869565217,0.8043478260869563,0.35048533179374297,0.20743919885550785,0.4814814814814814,0.4901960784313726,0.005316945406641687,0.026412177445873826
0.7890770562247023,0.8478260869565217,0.8043478260869563,0.17006459062533827,0.5135908440629471,0.6666666666666665,0.47058823529411775,0.001286316985779254,0.005031348505317122
0.7916054104512866,0.8478260869565217,0.8478260869565217,0.37883716254877803,0.47067238912732473,0.40740740740740744,0.6470588235294117,0.0016060690774147223,0.012522082510651565
0.7954414037845948,0.8478260869565217,0.826086956521739,0.36852740591058347,0.5278969957081545,0.40740740740740744,0.5294117647058822,0.0012431072436663532,0.010836930664427289
0.8018813374200204,0.8478260869565217,0.8695652173913042,0.3968792366656185,0.5278969957081545,0.40740740740740744,0.7058823529411762,0.0013053292723089309,0.01168652805356536
0.8061406127763143,0.8478260869565217,0.826086956521739,0.4174987499420076,0.3419170243204578,0.33333333333333326,0.4901960784313726,0.0027092137935570866,0.01908188714538086
0.8262540674756896,0.8478260869565217,0.826086956521739,0.4123438716229103,0.5708154506437768,0.37037037037037035,0.3529411764705883,0.0010401078752199438,0.011223111295853684
0.8545761699779667,0.8478260869565217,0.8695652173913042,0.45358289817568853,0.27038626609442057,0.37037037037037035,0.5686274509803924,0.00392847900613549,0.026263830625092296
0.876137098023802,0.8478260869565217,0.8695652173913042,0.4174987499420076,0.4992846924177396,0.33333333333333326,0.7058823529411762,0.0014635510022857707,0.013019402918602752
0.8780154120008012,0.8478260869565217,0.8478260869565217,0.38141460170832664,0.4277539341917024,0.37037037037037035,0.6470588235294117,0.0019130310853847715,0.013890332190238665
0.5405727156943148,0.8260869565217392,0.7826086956521738,0.1726420297848869,0.14449213161659513,0.6296296296296295,0.23529411764705888,0.00812901174677827,0.018563572160652686
0.6180900154573524,0.8260869565217392,0.7826086956521738,0.04634751096700362,0.32761087267525035,0.6666666666666665,0.6666666666666665,0.0027905420429513257,0.0020286541754582542
0.6205579008235103,0.8260869565217392,0.7826086956521738,0.04892495012655226,0.29899856938483543,0.7407407407407407,0.5490196078431375,0.003195693761545335,0.002377735880801453
0.6368164656706942,0.8260869565217392,0.7826086956521738,0.11336092911526822,0.12446351931330472,0.7037037037037037,0.3529411764705883,0.009655101275038458,0.01408084796840902
0.6713630814931273,0.8260869565217392,0.7826086956521738,0.13655788155120596,0.11301859799713877,0.5925925925925926,0.5490196078431375,0.010766966502770882,0.01872467006131144
0.6794129985374094,0.8260869565217392,0.7826086956521738,0.13398044239165732,0.542203147353362,0.6666666666666665,0.5882352941176472,0.0011112947882524718,0.003702751631234378
0.6925045068197536,0.8260869565217392,0.7826086956521738,0.2680072786881865,0.6852646638054364,0.5185185185185186,0.392156862745098,0.0005748685818903379,0.005983927396168901
0.696537023949448,0.8260869565217392,0.7826086956521738,0.09016397667933047,0.3133047210300429,0.6666666666666665,0.6862745098039214,0.0029839099086439204,0.004338563857424919
0.6994773222876882,0.8260869565217392,0.7826086956521738,0.14686763818940052,0.24749642346208867,0.5555555555555556,0.7058823529411762,0.004159675436820735,0.009153715774348098
0.7063556551612062,0.8260869565217392,0.7826086956521738,0.2654298395286379,0.5278969957081545,0.5185185185185186,0.4901960784313726,0.0011808852150237755,0.007747485613016113
0.7116769148787411,0.8260869565217392,0.7826086956521738,0.22161337381631105,0.27038626609442057,0.5925925925925926,0.4901960784313726,0.0036861405787907142,0.012727183228777547
0.7117789560807108,0.8260869565217392,0.7826086956521738,0.20099386053992194,0.48497854077253216,0.5555555555555556,0.5490196078431375,0.0014142178224334416,0.006348148736788698
0.7124970237982758,0.8260869565217392,0.7826086956521738,0.2241908129758597,0.41344778254649495,0.5925925925925926,0.6274509803921569,0.0019103848611781331,0.008365374623298349
0.7320738173613657,0.8260869565217392,0.7826086956521738,0.2705847178477352,0.25608011444921314,0.4814814814814814,0.4117647058823528,0.003972234555517186,0.01646229519553847
0.7359211486060038,0.8260869565217392,0.7826086956521738,0.2731621570072838,0.6280400572246067,0.5185185185185186,0.4117647058823528,0.0007601794531790749,0.006676712044061103
0.7488123537881851,0.8260869565217392,0.7826086956521738,0.2319231304545056,0.41344778254649495,0.4814814814814814,0.6666666666666665,0.0019103848611781331,0.008661002554942005
0.7630452118110802,0.8260869565217392,0.7826086956521738,0.2783170353263811,0.5278969957081545,0.4814814814814814,0.5098039215686274,0.0011808852150237755,0.008133666244442509
0.7653657043299483,0.8260869565217392,0.8043478260869563,0.3247109401982566,0.6280400572246067,0.40740740740740744,0.4117647058823528,0.0007863409879492495,0.007975683258858985
0.7744624885203648,0.8260869565217392,0.7826086956521738,0.2448103262522488,0.5994277539341917,0.4814814814814814,0.3529411764705883,0.0008660713796297822,0.006256092793555124
0.7764844160408769,0.8260869565217392,0.7826086956521738,0.2705847178477352,0.48497854077253216,0.4814814814814814,0.4901960784313726,0.0014142178224334416,0.008617527859112054
0.7788086878635218,0.8260869565217392,0.8043478260869563,0.3324432576769025,0.3133047210300429,0.33333333333333326,0.4117647058823528,0.0030362329781842695,0.016548893276524992
0.8458346403425561,0.8260869565217392,0.826086956521739,0.3401755751555484,0.284692417739628,0.37037037037037035,0.7058823529411762,0.003543766752725658,0.018653226644497558
0.8569533520534847,0.8260869565217392,0.8478260869565217,0.3427530143150971,0.3419170243204578,0.2962962962962963,0.5490196078431375,0.0027571766073024072,0.01562878866604316
0.8696215783128433,0.8260869565217392,0.8695652173913042,0.39945667582516714,0.16165951359084405,0.2962962962962963,0.5098039215686274,0.00752316567841633,0.03864735620616542
0.8746707281584587,0.8260869565217392,0.8695652173913042,0.40203411498471575,0.41344778254649495,0.2592592592592593,0.37254901960784315,0.0020691583135764345,0.015164817051102423
0.8754228096100136,0.8260869565217392,0.8695652173913042,0.39945667582516714,0.4277539341917024,0.2592592592592593,0.607843137254902,0.0019514013363810276,0.014557137413834909
0.8887826484605006,0.8260869565217392,0.8478260869565217,0.3582176492723889,0.284692417739628,0.2222222222222222,0.5098039215686274,0.0036013221292200423,0.019653434479891926
0.888899806877577,0.8260869565217392,0.8913043478260869,0.3865694800274239,0.23032904148783975,0.18518518518518512,0.6666666666666665,0.0049314908304235894,0.026252689351515084
0.1556884190794372,0.8043478260869565,0.7608695652173911,0.07469934172203864,0.14449213161659513,0.8518518518518519,0.784313725490196,0.008016158067377516,0.007917102204073982
0.5536491067615524,0.8043478260869565,0.7608695652173911,0.06696702424339272,0.0844062947067239,0.7037037037037037,0.3333333333333335,0.014651954416141815,0.012175690186705463
0.577054335050397,0.8043478260869565,0.7608695652173911,0.06954446340294136,0.4992846924177396,0.6666666666666665,0.7647058823529411,0.0012991070694446732,0.001996704324460741
0.664787092921742,0.8043478260869565,0.7608695652173911,0.10562861163662231,0.29899856938483543,0.6666666666666665,0.27450980392156854,0.0031408791172649686,0.0053715552520499
0.6849988095193104,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.32761087267525035,0.5185185185185186,0.392156862745098,0.002740493889477948,0.009856367669848959
0.6941447246588234,0.8043478260869565,0.7608695652173911,0.1520225165084978,0.3991416309012875,0.5555555555555556,0.5294117647058822,0.0019897715873772835,0.005813824022802512
0.6957433701563498,0.8043478260869565,0.7608695652173911,0.10820605079617095,0.12160228898426323,0.6296296296296295,0.5490196078431375,0.009779824871035802,0.01374855300648398
0.7040994108065413,0.8043478260869565,0.7608695652173911,0.18810666474217874,0.21030042918454933,0.5185185185185186,0.3529411764705883,0.005069762005184873,0.013887757652695822
0.7278485557390617,0.8043478260869565,0.7608695652173911,0.1391353207107546,0.13018597997138767,0.6296296296296295,0.4117647058823528,0.009046561227123526,0.016565836379326702
0.7295530217423346,0.8043478260869565,0.7608695652173911,0.14429019902985188,0.3419170243204578,0.5185185185185186,0.725490196078431,0.0025653253523211256,0.00646021684159479
0.746049682727448,0.8043478260869565,0.7608695652173911,0.18295178642308146,0.5565092989985694,0.4814814814814814,0.4901960784313726,0.001015757523626166,0.004994710855668976
0.750815384789814,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.27038626609442057,0.4444444444444444,0.5490196078431375,0.0036255559719545203,0.01257677603548516
0.7535667179392213,0.8043478260869565,0.7608695652173911,0.1726420297848869,0.09012875536480687,0.5925925925925926,0.5098039215686274,0.013644735327490094,0.029709095396446016
0.7536309661034244,0.8043478260869565,0.7608695652173911,0.21388105633766513,0.2503576537911302,0.5185185185185186,0.2941176470588234,0.004030371299450906,0.013268990959160345
0.7574367250065193,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.3133047210300429,0.40740740740740744,0.4509803921568629,0.0029315868391035713,0.01031383144549517
0.7581510134203077,0.8043478260869565,0.7608695652173911,0.1391353207107546,0.23891273247496422,0.6296296296296295,0.6862745098039214,0.004291986647152654,0.00897774676741735
0.7663294267929962,0.8043478260869565,0.7826086956521738,0.1726420297848869,0.23032904148783975,0.4444444444444444,0.784313725490196,0.0045762107286064025,0.011611198992126632
0.7680376721000457,0.8043478260869565,0.8043478260869563,0.2190359346567624,0.44206008583690987,0.4444444444444444,0.7647058823529411,0.001729844080628452,0.007627894191671164
0.7732379940967276,0.8043478260869565,0.7608695652173911,0.17779690810398419,0.21030042918454933,0.5185185185185186,0.6274509803921569,0.005069762005184873,0.013115396389843027
0.7743113163692984,0.8043478260869565,0.7826086956521738,0.24738776541179744,0.3133047210300429,0.40740740740740744,0.4509803921568629,0.0029839099086439204,0.012262288267691988
0.7783362748914395,0.8043478260869565,0.8043478260869563,0.24996520457134608,0.3991416309012875,0.33333333333333326,0.5098039215686274,0.0020719935537978325,0.009692180935556183
0.7803355265892917,0.8043478260869565,0.7826086956521738,0.26027496120954063,0.5135908440629471,0.33333333333333326,0.4901960784313726,0.0012543417766157077,0.007809703603634809
0.7854186901688971,0.8043478260869565,0.7826086956521738,0.2190359346567624,0.1273247496423462,0.40740740740740744,0.7058823529411762,0.009408020113320143,0.026781899846432738
0.7854224694726738,0.8043478260869565,0.7608695652173911,0.14171275987030324,0.21030042918454933,0.5925925925925926,0.6862745098039214,0.005069762005184873,0.01041213196985825
0.7875199830687191,0.8043478260869565,0.7608695652173911,0.2319231304545056,0.23032904148783975,0.40740740740740744,0.5882352941176472,0.004505154708242965,0.015668479453161986
0.7881095544578778,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.1473533619456366,0.4444444444444444,0.5686274509803924,0.007833855969883992,0.02314866625632499
0.7884723676204369,0.8043478260869565,0.7608695652173911,0.2190359346567624,0.48497854077253216,0.4444444444444444,0.5098039215686274,0.0013803617186132152,0.006936506287020679
0.7930793389241834,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.22460658082975676,0.40740740740740744,0.2941176470588234,0.004656261181927237,0.014442586787719824
0.7944172124611204,0.8043478260869565,0.7608695652173911,0.20872617801856785,0.37052932761087265,0.40740740740740744,0.392156862745098,0.002255411786582134,0.008695113470131657
0.8017679583067208,0.8043478260869565,0.826086956521739,0.2912042311241243,0.44206008583690987,0.33333333333333326,0.4901960784313726,0.0017669765815925703,0.010209075702366307
0.8150333145627913,0.8043478260869565,0.8695652173913042,0.25512008289044336,0.1273247496423462,0.33333333333333326,0.7058823529411762,0.009919623459936891,0.031227268003741038
0.8175049792327258,0.8043478260869565,0.7608695652173911,0.19068410390172738,0.37052932761087265,0.4444444444444444,0.5098039215686274,0.002255411786582134,0.007925722827520605
0.8176599306875687,0.8043478260869565,0.826086956521739,0.2937816702836729,0.3562231759656652,0.2962962962962963,0.4117647058823528,0.0025423032017233725,0.012823443832484672
0.8179131440406049,0.8043478260869565,0.8478260869565217,0.2680072786881865,0.21030042918454933,0.37037037037037035,0.5882352941176472,0.005380872148397761,0.019873557439804974
0.818419570746677,0.8043478260869565,0.7608695652173911,0.2319231304545056,0.11874105865522175,0.40740740740740744,0.3529411764705883,0.010047524296591078,0.030410771811582367
0.8407099044214075,0.8043478260869565,0.826086956521739,0.28862679196457564,0.29899856938483543,0.33333333333333326,0.5490196078431375,0.0033053230501060666,0.0150334268592608
0.8472858929927929,0.8043478260869565,0.8695652173913042,0.32728837935780525,0.3419170243204578,0.2962962962962963,0.3333333333333335,0.002805139421047727,0.014914354497904327
0.8476713819780121,0.8043478260869565,0.7608695652173911,0.19068410390172738,0.1273247496423462,0.4814814814814814,0.3333333333333335,0.009280119276665954,0.023289110579976215
0.8650826344770767,0.8043478260869565,0.7826086956521738,0.26285240036908925,0.3133047210300429,0.33333333333333326,0.5882352941176472,0.0029839099086439204,0.013041670996570717
0.8726299041190632,0.8043478260869565,0.8043478260869563,0.25512008289044336,0.14449213161659513,0.2962962962962963,0.5490196078431375,0.008241865426179022,0.027529020545140014
0.8791227480073621,0.8043478260869565,0.8913043478260869,0.32213350103870797,0.14449213161659513,0.2592592592592593,0.5686274509803924,0.008693280143782038,0.03481344735753597
0.8909670860434091,0.8043478260869565,0.9347826086956521,0.4870896072498208,0.37052932761087265,0.2222222222222222,0.6470588235294117,0.002609598718855268,0.020565711956130744
0.8981553218266131,0.8043478260869565,0.9347826086956521,0.4870896072498208,0.3562231759656652,0.18518518518518512,0.3137254901960782,0.0027725247077009093,0.02139665385015068
0.5119671654087884,0.7826086956521741,0.7391304347826086,0.03603775432880906,0.284692417739628,0.7407407407407407,0.47058823529411775,0.0033135452467481213,0.0017925802764210746
0.6401195771714935,0.7826086956521741,0.7391304347826086,0.14944507734894916,0.047210300429184546,0.5925925925925926,0.4313725490196081,0.02663701516850183,0.04854179019628219
0.6703426694734296,0.7826086956521741,0.7391304347826086,0.12367068575346278,0.20457796852646637,0.5925925925925926,0.607843137254902,0.00517130489915019,0.009317953514150127
0.6753955986228217,0.7826086956521741,0.7391304347826086,0.09274141583887911,0.1044349070100143,0.5925925925925926,0.6666666666666665,0.011447519941049072,0.013694667336982625
0.6787780755029309,0.7826086956521741,0.7391304347826086,0.12109324659391414,0.15307582260371957,0.5925925925925926,0.6862745098039214,0.007382923532962177,0.012228611236197229
0.6836344808559367,0.7826086956521741,0.7391304347826086,0.07985422004113592,0.29899856938483543,0.7037037037037037,0.7450980392156863,0.0030860644729846023,0.004010728265118788
0.6948854681990484,0.7826086956521741,0.7391304347826086,0.12109324659391414,0.23032904148783975,0.5925925925925926,0.6862745098039214,0.004434098687879528,0.008083129026008933
0.696869602681794,0.7826086956521741,0.7391304347826086,0.12882556407256004,0.3562231759656652,0.5555555555555556,0.4509803921568629,0.002358125996941343,0.005507637950743011
0.7102067657096209,0.7826086956521741,0.7391304347826086,0.14686763818940052,0.17310443490701,0.5925925925925926,0.5490196078431375,0.006367754323999298,0.013143885124948254
0.7163065620051474,0.7826086956521741,0.7391304347826086,0.18810666474217874,0.12446351931330472,0.4444444444444444,0.2941176470588234,0.009393485927336711,0.02349838927569365
0.7189936469903514,0.7826086956521741,0.7391304347826086,0.17779690810398419,0.1072961373390558,0.5185185185185186,0.4117647058823528,0.01110775491622447,0.025737405448568947
0.7214690909640626,0.7826086956521741,0.7391304347826086,0.09789629415797639,0.15593705293276108,0.5555555555555556,0.725490196078431,0.007222078541412215,0.009664345838096227
0.7218545799492817,0.7826086956521741,0.7391304347826086,0.16233227314669235,0.27038626609442057,0.5185185185185186,0.4901960784313726,0.0035649713651183263,0.009267817783052665
0.7275991216898023,0.7826086956521741,0.7608695652173911,0.14429019902985188,0.24749642346208867,0.4814814814814814,0.6862745098039214,0.004093519831654777,0.008989478034546066
0.7283965547866772,0.7826086956521741,0.7391304347826086,0.15459995566804643,0.22746781115879827,0.5185185185185186,0.6666666666666665,0.004507819309006594,0.01050867712771485
0.728808498898333,0.7826086956521741,0.7391304347826086,0.1520225165084978,0.23319027181688123,0.5925925925925926,0.4313725490196081,0.00436217613068239,0.010073046537386292
0.7295605803498879,0.7826086956521741,0.7391304347826086,0.09789629415797639,0.27038626609442057,0.6296296296296295,0.47058823529411775,0.0035649713651183263,0.005507637950743011
0.7445984300772112,0.7826086956521741,0.7391304347826086,0.15717739482759507,0.37052932761087265,0.4814814814814814,0.7647058823529411,0.0022111384200479926,0.006496854491242935
0.7468433365205462,0.7826086956521741,0.7391304347826086,0.15459995566804643,0.0586552217453505,0.5185185185185186,0.8039215686274508,0.021284526374066096,0.040616974213565714
0.7551200117914277,0.7826086956521741,0.7391304347826086,0.09016397667933047,0.2131616595135908,0.6296296296296295,0.725490196078431,0.004905910663092751,0.00646021684159479
0.7553807837520172,0.7826086956521741,0.7391304347826086,0.15717739482759507,0.284692417739628,0.5185185185185186,0.392156862745098,0.0033135452467481213,0.008508261456926115
0.7580111791805714,0.7826086956521741,0.7391304347826086,0.19068410390172738,0.23605150214592271,0.4444444444444444,0.47058823529411775,0.004291986647152654,0.012531472664011549
0.7600633411312968,0.7826086956521741,0.7391304347826086,0.19068410390172738,0.23891273247496422,0.4444444444444444,0.6862745098039214,0.004223468341802195,0.01237981423474513
0.7609930498603548,0.7826086956521741,0.7391304347826086,0.19068410390172738,0.3419170243204578,0.4444444444444444,0.5098039215686274,0.002517362538575806,0.008603519346011293
0.7666053159686923,0.7826086956521741,0.7391304347826086,0.17006459062533827,0.20457796852646637,0.4444444444444444,0.607843137254902,0.00517130489915019,0.012890124354844297
0.7692130355745864,0.7826086956521741,0.8043478260869563,0.2113036171781165,0.3991416309012875,0.40740740740740744,0.6470588235294117,0.0020719935537978325,0.008161250575258681
0.7702221096829542,0.7826086956521741,0.7391304347826086,0.12882556407256004,0.1273247496423462,0.4814814814814814,0.8627450980392157,0.009152218440011767,0.015668479453161986
0.7739900755482825,0.7826086956521741,0.7391304347826086,0.18295178642308146,0.3419170243204578,0.5185185185185186,0.6470588235294117,0.002517362538575806,0.008246302261941875
0.7743566680146183,0.7826086956521741,0.7826086956521738,0.17006459062533827,0.23605150214592271,0.40740740740740744,0.5882352941176472,0.004430674301355989,0.011154250171213796
0.7763105680671507,0.7826086956521741,0.7608695652173911,0.17779690810398419,0.37052932761087265,0.4444444444444444,0.6862745098039214,0.002255411786582134,0.0073761580827984225
0.7769908427469492,0.7826086956521741,0.7391304347826086,0.20357129969947058,0.13018597997138767,0.37037037037037035,0.6470588235294117,0.008921440843440081,0.024331425163444463
